loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-100909,B-500909,commercial,2023-03-02,2026-03-02,448855.88,289180.98,7.85,36,IL,cash_out_refinance,D,1-3 years,<30k,current,0,Rocket Servicing,2026-07-17,2026-08-12,complete,origination
L-100910,B-500910,auto,2023-05-15,2020-01-01,607681.51,377251.02,3.25,120,CO,refinance,E,< 1 year,75k-100k,current,0,Rocket Servicing,2026-08-22,2026-08-08,complete,servicing_core
L-100911,B-500911,auto,2020-08-03,2030-08-03,554752.51,508898.53,8.34,120,SC,debt_consolidation,A,10+ years,30k-50k,current,0,Wells Fargo Servicing,2026-08-20,2026-08-25,complete,origination
L-100912,B-500912,mortgage,2019-04-14,2039-04-14,563423.18,462618.46,6.89,240,FL,home_improvement,C,3-5 years,30k-50k,current,0,Mr. Cooper,2026-06-28,2026-08-05,verified,portal_upload
L-100913,B-500913,mortgage,2022-01-11,2042-01-11,550874.59,228991.41,7.39,240,FL,purchase,C,< 1 year,30k-50k,current,0,Pennymac,2026-08-07,2026-08-15,complete,servicing_core
L-100914,B-500914,personal,2021-05-02,2026-05-02,448872.04,92691.22,8.50,60,NJ,home_improvement,D,3-5 years,75k-100k,delinquent,90,Pennymac,2026-08-11,2026-08-24,complete,legacy_crm
L-100915,B-500915,auto,2018-02-03,2025-02-03,193734.24,65584.02,7.04,84,AZ,refinance,B,< 1 year,30k-50k,current,0,Chase Home Lending,2026-08-22,2026-08-03,complete,legacy_crm
L-100916,B-500916,student,2023-07-15,2030-07-15,286343.36,128056.72,3.75,84,OK,purchase,B,10+ years,100k-150k,current,0,LoanCare,2026-06-07,2026-08-25,complete,servicing_core
L-100917,B-500917,personal,2019-09-23,2026-09-23,376108.21,307461.39,8.45,84,WI,cash_out_refinance,B,< 1 year,50k-75k,delinquent,30,Wells Fargo Servicing,2026-06-26,2026-08-21,complete,origination
L-100918,B-500918,mortgage,2023-01-20,2043-01-20,509454.28,109043.86,5.51,240,CT,home_improvement,C,1-3 years,30k-50k,current,0,Freedom Mortgage,2026-08-11,2026-08-06,complete,legacy_crm
L-100919,B-500919,mortgage,2020-04-23,2050-04-23,238300.45,151916.98,7.67,360,WA,cash_out_refinance,D,< 1 year,<30k,current,0,Pennymac,2026-07-04,2026-08-21,verified,portal_upload
L-100920,B-500920,commercial,2023-05-15,2020-01-01,369767.87,123795.97,4.82,120,UT,home_improvement,D,< 1 year,150k+,current,0,Mr. Cooper,2026-07-04,2026-08-09,complete,legacy_crm
L-100921,B-500921,mortgage,2019-04-04,2034-04-04,379502.94,338243.59,5.33,180,NY,cash_out_refinance,C,10+ years,100k-150k,current,0,Wells Fargo Servicing,2026-07-27,2026-08-04,complete,origination
L-100922,B-500922,personal,2020-08-12,2025-08-12,527790.82,381943.81,8.68,60,MA,cash_out_refinance,E,1-3 years,<30k,current,0,First National,2026-07-26,2026-08-11,complete,legacy_crm
L-100923,B-500923,personal,2018-10-12,2023-10-12,405229.46,245288.28,5.64,60,CT,home_improvement,C,1-3 years,<30k,current,0,LoanCare,2026-06-06,2026-08-23,complete,portal_upload
L-100924,B-500924,student,2023-03-22,2026-03-22,337698.42,297111.78,5.88,36,CO,debt_consolidation,B,10+ years,75k-100k,current,0,Freedom Mortgage,2026-08-25,2026-08-11,verified,origination
L-100925,B-500925,auto,2022-07-23,2027-07-23,457571.88,349687.38,3.67,60,OH,cash_out_refinance,C,< 1 year,<30k,current,0,Wells Fargo Servicing,2026-06-20,2026-08-08,complete,servicing_core
L-100926,B-500926,student,2024-11-16,2034-11-16,572959.88,534142.23,3.85,120,UT,cash_out_refinance,C,5-10 years,150k+,current,0,Wells Fargo Servicing,2026-08-24,2026-08-24,complete,servicing_core
L-100927,B-500927,mortgage,2023-08-01,2043-08-01,466927.64,383104.12,8.29,240,WA,refinance,B,3-5 years,<30k,current,0,Chase Home Lending,2026-07-10,2026-08-05,verified,legacy_crm
L-100928,B-500928,mortgage,2021-12-12,2051-12-12,225410.39,130692.73,6.23,360,VA,refinance,E,10+ years,30k-50k,current,0,Mr. Cooper,2026-06-23,2026-08-13,complete,origination
L-100929,B-500929,student,2020-08-26,2027-08-26,558253.55,96693.84,6.36,84,NC,home_improvement,C,5-10 years,<30k,current,0,Pennymac,2026-07-12,2026-08-08,complete,legacy_crm
L-100930,B-500930,mortgage,2023-05-15,2020-01-01,298090.08,144059.35,7.00,360,CT,refinance,B,5-10 years,<30k,current,0,Wells Fargo Servicing,2026-07-15,2026-08-24,complete,origination
L-100931,B-500931,mortgage,2020-08-18,2050-08-18,385209.14,294031.59,7.35,360,KY,purchase,E,3-5 years,150k+,current,0,Mr. Cooper,2026-07-14,2026-08-02,complete,servicing_core
L-100932,B-500932,commercial,2021-09-18,2031-09-18,446022.21,153320.45,5.78,120,TX,cash_out_refinance,C,< 1 year,50k-75k,current,0,Freedom Mortgage,2026-07-08,2026-08-14,complete,origination
L-100933,B-500933,auto,2021-02-16,2028-02-16,535822.19,375775.83,4.74,84,NC,home_improvement,A,3-5 years,<30k,late,15,Freedom Mortgage,2026-06-03,2026-08-12,complete,servicing_core
L-100934,B-500934,mortgage,2019-08-26,2034-08-26,385655.34,139777.76,4.05,180,NC,purchase,B,1-3 years,30k-50k,current,0,Mr. Cooper,2026-06-05,2026-08-20,verified,origination
L-100935,B-500935,auto,2018-12-22,2023-12-22,360856.74,231819.80,3.38,60,CO,cash_out_refinance,D,1-3 years,50k-75k,current,0,Rocket Servicing,2026-08-18,2026-08-01,verified,servicing_core
L-100936,B-500936,mortgage,2020-02-01,2040-02-01,368597.95,190782.61,6.58,240,IL,home_improvement,C,10+ years,50k-75k,current,0,Mr. Cooper,2026-08-22,2026-08-10,complete,origination
L-100937,B-500937,mortgage,2022-07-14,2042-07-14,516804.55,480016.33,8.48,240,SC,debt_consolidation,B,< 1 year,150k+,current,0,Rocket Servicing,2026-06-08,2026-08-07,complete,portal_upload
L-100938,B-500938,commercial,2024-08-22,2027-08-22,193372.32,44114.87,6.03,36,CO,home_improvement,A,3-5 years,150k+,current,0,Wells Fargo Servicing,2026-07-23,2026-08-12,verified,origination
L-100939,B-500939,personal,2022-08-02,2029-08-02,309552.11,167080.32,3.97,84,CA,purchase,E,3-5 years,100k-150k,current,0,First National,2026-06-27,2026-08-24,complete,legacy_crm
L-100940,B-500940,mortgage,2023-05-15,2020-01-01,258191.91,204463.93,6.88,180,IN,refinance,D,3-5 years,30k-50k,current,0,Wells Fargo Servicing,2026-08-05,2026-08-08,verified,legacy_crm
L-100941,B-500941,mortgage,2024-01-14,2054-01-14,597793.97,387183.60,7.59,360,CO,home_improvement,E,10+ years,150k+,current,0,Rocket Servicing,2026-06-04,2026-08-07,complete,servicing_core
L-100942,B-500942,mortgage,2020-06-26,2040-06-26,241899.05,116077.61,8.42,240,LA,purchase,C,1-3 years,<30k,current,0,Mr. Cooper,2026-08-07,2026-08-22,verified,legacy_crm
L-100943,B-500943,mortgage,2022-12-10,2052-12-10,452041.17,372750.61,5.37,360,WI,refinance,B,1-3 years,30k-50k,current,0,Pennymac,2026-07-07,2026-08-17,complete,servicing_core
L-100944,B-500944,mortgage,2020-10-13,2035-10-13,336988.77,59636.80,6.55,180,WI,cash_out_refinance,C,1-3 years,150k+,current,0,Chase Home Lending,2026-06-25,2026-08-23,complete,portal_upload
L-100945,B-500945,commercial,2021-07-22,2028-07-22,53282.09,47928.29,5.85,84,GA,cash_out_refinance,D,10+ years,50k-75k,current,0,Pennymac,2026-08-14,2026-08-17,verified,portal_upload
L-100946,B-500946,auto,2018-02-03,2025-02-03,275746.96,162357.18,5.67,84,OK,cash_out_refinance,A,1-3 years,75k-100k,current,0,Chase Home Lending,2026-08-24,2026-08-18,complete,portal_upload
L-100947,B-500947,personal,2024-03-16,2027-03-16,394029.33,322262.78,3.29,36,MO,purchase,D,10+ years,<30k,current,0,Wells Fargo Servicing,2026-08-19,2026-08-03,verified,legacy_crm
L-100948,B-500948,auto,2019-05-09,2026-05-09,250784.08,97151.12,4.66,84,OR,refinance,C,3-5 years,100k-150k,current,0,First National,2026-08-28,2026-08-06,complete,legacy_crm
L-100949,B-500949,mortgage,2021-01-17,2036-01-17,622902.20,564589.63,7.20,180,AL,refinance,D,1-3 years,100k-150k,late,25,Freedom Mortgage,2026-08-28,2026-08-05,complete,origination
L-100950,B-500950,student,2023-05-15,2020-01-01,574981.76,368706.98,6.25,36,SC,home_improvement,A,5-10 years,50k-75k,current,0,Wells Fargo Servicing,2026-06-15,2026-08-12,complete,legacy_crm
L-100951,B-500951,mortgage,2023-04-02,2038-04-02,507806.34,449289.89,6.11,180,AL,refinance,D,3-5 years,50k-75k,current,0,LoanCare,2026-07-21,2026-08-08,verified,portal_upload
L-100952,B-500952,mortgage,2020-10-18,2040-10-18,385731.81,183612.23,3.60,240,AL,debt_consolidation,B,5-10 years,150k+,current,0,Freedom Mortgage,2026-08-16,2026-08-17,complete,portal_upload
L-100953,B-500953,mortgage,2022-10-26,2042-10-26,191521.91,69244.87,5.53,240,KY,cash_out_refinance,C,5-10 years,75k-100k,current,0,Freedom Mortgage,2026-06-23,2026-08-14,complete,legacy_crm
L-100954,B-500954,student,2018-04-03,2023-04-03,197056.47,76362.22,8.10,60,FL,home_improvement,D,< 1 year,75k-100k,current,0,Rocket Servicing,2026-06-18,2026-08-11,verified,origination
L-100955,B-500955,personal,2019-08-04,2022-08-04,245595.47,224493.13,4.89,36,MA,debt_consolidation,C,< 1 year,150k+,current,0,Pennymac,2026-07-12,2026-08-07,complete,origination
L-100956,B-500956,commercial,2024-10-22,2034-10-22,452199.40,167490.34,3.95,120,NC,refinance,D,10+ years,30k-50k,delinquent,30,Chase Home Lending,2026-06-02,2026-08-02,complete,legacy_crm
L-100957,B-500957,mortgage,2021-02-20,2051-02-20,365443.41,82808.88,4.55,360,WA,purchase,A,3-5 years,30k-50k,delinquent,120,Pennymac,2026-06-12,2026-08-06,complete,portal_upload
L-100958,B-500958,auto,2018-04-14,2023-04-14,239968.71,101282.21,7.26,60,VA,home_improvement,B,10+ years,<30k,current,0,Rocket Servicing,2026-06-28,2026-08-20,complete,servicing_core
L-100959,B-500959,auto,2022-04-14,2029-04-14,562527.89,426603.84,3.67,84,CA,refinance,A,10+ years,150k+,late,25,LoanCare,2026-07-06,2026-08-23,complete,legacy_crm
L-100960,B-500960,student,2023-05-15,2020-01-01,541879.27,236558.61,3.83,120,OR,purchase,C,1-3 years,100k-150k,current,0,Freedom Mortgage,2026-08-13,2026-08-20,verified,legacy_crm
L-100961,B-500961,mortgage,2021-05-05,2041-05-05,53422.68,45411.43,8.60,240,MN,purchase,D,< 1 year,100k-150k,current,0,Wells Fargo Servicing,2026-08-19,2026-08-19,verified,servicing_core
L-100962,B-500962,commercial,2023-10-01,2030-10-01,483045.14,194561.12,6.55,84,MN,refinance,D,1-3 years,150k+,current,0,Rocket Servicing,2026-06-16,2026-08-25,verified,legacy_crm
L-100963,B-500963,personal,2020-05-19,2025-05-19,253462.78,105273.53,5.93,60,OR,cash_out_refinance,C,5-10 years,75k-100k,current,0,Chase Home Lending,2026-06-08,2026-08-23,complete,portal_upload
L-100964,B-500964,mortgage,2024-01-21,2039-01-21,469171.28,327958.06,3.98,180,IL,cash_out_refinance,C,1-3 years,75k-100k,current,0,Mr. Cooper,2026-06-12,2026-08-09,complete,servicing_core
L-100965,B-500965,student,2019-10-27,2026-10-27,158430.99,65944.95,5.01,84,UT,home_improvement,E,5-10 years,75k-100k,current,0,Wells Fargo Servicing,2026-08-07,2026-08-24,verified,portal_upload
L-100966,B-500966,mortgage,2019-04-10,2034-04-10,426802.37,358491.99,8.50,180,TX,home_improvement,E,5-10 years,100k-150k,delinquent,90,Mr. Cooper,2026-07-14,2026-08-25,complete,legacy_crm
L-100967,B-500967,mortgage,2019-03-21,2039-03-21,164306.96,146697.86,8.14,240,NJ,debt_consolidation,D,1-3 years,100k-150k,current,0,Freedom Mortgage,2026-07-24,2026-08-21,complete,origination
L-100968,B-500968,student,2021-03-24,2024-03-24,236621.34,144318.91,4.57,36,IL,purchase,D,< 1 year,50k-75k,current,0,Chase Home Lending,2026-06-25,2026-08-24,verified,origination
L-100969,B-500969,mortgage,2018-10-06,2048-10-06,488138.28,457258.36,5.51,360,VA,cash_out_refinance,C,3-5 years,150k+,current,0,Pennymac,2026-06-26,2026-08-20,verified,origination
L-100970,B-500970,personal,2023-05-15,2020-01-01,229682.96,74703.56,7.14,36,MA,home_improvement,B,3-5 years,75k-100k,current,0,LoanCare,2026-08-13,2026-08-13,verified,origination
L-100971,B-500971,personal,2024-03-17,2031-03-17,428996.32,173719.25,3.49,84,OR,debt_consolidation,C,1-3 years,<30k,current,0,First National,2026-08-12,2026-08-14,complete,portal_upload
L-100972,B-500972,commercial,2021-11-25,2026-11-25,450928.95,315836.62,5.97,60,NC,home_improvement,B,10+ years,50k-75k,current,0,Mr. Cooper,2026-06-10,2026-08-12,complete,legacy_crm
L-100973,B-500973,student,2021-10-19,2028-10-19,509309.75,89279.37,5.52,84,MD,debt_consolidation,D,3-5 years,150k+,current,0,First National,2026-08-01,2026-08-20,complete,origination
L-100974,B-500974,personal,2021-03-05,2024-03-05,106620.94,20004.12,5.06,36,MO,refinance,D,3-5 years,50k-75k,current,0,Pennymac,2026-06-02,2026-08-15,complete,servicing_core
L-100975,B-500975,student,2023-03-19,2030-03-19,518008.90,371602.97,7.05,84,AZ,purchase,C,10+ years,100k-150k,current,0,Wells Fargo Servicing,2026-08-27,2026-08-09,complete,legacy_crm
L-100976,B-500976,mortgage,2018-09-02,2033-09-02,513952.06,106015.53,4.74,180,IN,debt_consolidation,A,10+ years,50k-75k,current,0,Chase Home Lending,2026-08-21,2026-08-10,verified,legacy_crm
L-100977,B-500977,mortgage,2020-02-16,2040-02-16,420901.04,250415.41,7.98,240,IN,debt_consolidation,A,10+ years,100k-150k,current,0,Freedom Mortgage,2026-08-05,2026-08-15,complete,portal_upload
L-100978,B-500978,commercial,2022-05-20,2025-05-20,559945.78,277217.16,6.93,36,MN,purchase,B,< 1 year,<30k,current,0,Rocket Servicing,2026-07-22,2026-08-18,verified,origination
L-100979,B-500979,mortgage,2019-11-26,2049-11-26,611028.38,257821.02,4.61,360,CA,cash_out_refinance,E,5-10 years,<30k,current,0,First National,2026-08-08,2026-08-06,verified,portal_upload
L-100980,B-500980,commercial,2023-05-15,2020-01-01,323949.99,254851.04,4.59,84,TN,debt_consolidation,A,10+ years,150k+,current,0,Pennymac,2026-06-19,2026-08-02,complete,legacy_crm
L-100981,B-500981,commercial,2018-09-03,2028-09-03,331530.74,88249.89,8.69,120,UT,home_improvement,D,3-5 years,75k-100k,current,0,LoanCare,2026-06-26,2026-08-09,verified,origination
L-100982,B-500982,auto,2018-02-22,2023-02-22,582586.62,385205.16,6.73,60,NY,cash_out_refinance,B,< 1 year,150k+,current,0,Rocket Servicing,2026-08-07,2026-08-08,complete,legacy_crm
L-100983,B-500983,student,2019-03-06,2024-03-06,52027.78,41165.80,5.36,60,WA,debt_consolidation,D,10+ years,75k-100k,current,0,Rocket Servicing,2026-07-05,2026-08-18,complete,servicing_core
L-100984,B-500984,mortgage,2024-03-11,2044-03-11,475607.19,439139.20,6.31,240,WI,cash_out_refinance,C,1-3 years,50k-75k,current,0,Rocket Servicing,2026-06-17,2026-08-08,complete,portal_upload
L-100985,B-500985,mortgage,2021-06-26,2041-06-26,562753.66,122450.14,3.27,240,OR,debt_consolidation,C,1-3 years,50k-75k,current,0,Pennymac,2026-08-05,2026-08-06,complete,legacy_crm
L-100986,B-500986,student,2018-10-16,2023-10-16,318088.44,201435.39,8.02,60,PA,purchase,B,3-5 years,150k+,current,0,LoanCare,2026-06-09,2026-08-13,verified,portal_upload
L-100987,B-500987,mortgage,2021-02-06,2036-02-06,518860.14,307731.35,7.60,180,NJ,home_improvement,B,1-3 years,30k-50k,current,0,Freedom Mortgage,2026-06-18,2026-08-21,complete,legacy_crm
L-100988,B-500988,mortgage,2021-11-06,2041-11-06,341718.13,190986.63,6.00,240,WI,debt_consolidation,D,< 1 year,30k-50k,current,0,Mr. Cooper,2026-06-10,2026-08-25,complete,origination
L-100989,B-500989,mortgage,2022-03-04,2037-03-04,352183.31,238278.63,7.07,180,NJ,purchase,C,3-5 years,100k-150k,current,0,Freedom Mortgage,2026-06-11,2026-08-05,complete,legacy_crm
L-100990,B-500990,mortgage,2023-05-15,2020-01-01,416359.51,175817.17,3.83,360,TX,home_improvement,E,10+ years,150k+,current,0,Pennymac,2026-07-06,2026-08-24,verified,origination
L-100991,B-500991,mortgage,2020-02-21,2035-02-21,361445.35,84097.85,7.73,180,NC,cash_out_refinance,D,10+ years,75k-100k,current,0,Wells Fargo Servicing,2026-07-26,2026-08-15,complete,servicing_core
L-100992,B-500992,commercial,2021-11-05,2026-11-05,133771.50,82067.61,5.26,60,WI,purchase,B,5-10 years,30k-50k,current,0,Mr. Cooper,2026-07-12,2026-08-20,complete,portal_upload
L-100993,B-500993,personal,2024-04-27,2034-04-27,122578.36,22392.94,6.67,120,MI,debt_consolidation,D,3-5 years,30k-50k,current,0,Mr. Cooper,2026-07-03,2026-08-17,complete,servicing_core
L-100994,B-500994,student,2021-12-11,2031-12-11,151017.62,103833.16,5.41,120,NY,purchase,E,< 1 year,30k-50k,delinquent,60,Rocket Servicing,2026-08-18,2026-08-10,verified,portal_upload
L-100995,B-500995,mortgage,2022-12-04,2037-12-04,62869.38,34220.61,3.36,180,NY,refinance,B,5-10 years,75k-100k,current,0,LoanCare,2026-06-19,2026-08-24,complete,origination
L-100996,B-500996,mortgage,2024-08-17,2044-08-17,425009.73,283915.64,8.66,240,PA,purchase,E,5-10 years,<30k,current,0,First National,2026-06-02,2026-08-13,complete,origination
L-100997,B-500997,mortgage,2024-09-05,2044-09-05,83197.42,73383.14,4.17,240,MI,refinance,B,10+ years,50k-75k,current,0,First National,2026-07-26,2026-08-17,verified,legacy_crm
L-100998,B-500998,student,2020-07-12,2025-07-12,536714.00,368372.49,8.74,60,TX,purchase,E,5-10 years,30k-50k,current,0,Rocket Servicing,2026-06-02,2026-08-17,complete,legacy_crm
L-100999,B-500999,personal,2023-05-10,2028-05-10,243981.34,181177.89,6.31,60,OH,debt_consolidation,C,< 1 year,100k-150k,current,0,Pennymac,2026-06-03,2026-08-05,complete,legacy_crm
L-101000,B-501000,mortgage,2023-05-15,2020-01-01,589340.22,474347.20,4.22,240,IL,debt_consolidation,C,5-10 years,100k-150k,current,0,Freedom Mortgage,2026-06-26,2026-08-15,complete,servicing_core
L-101001,B-501001,auto,2023-05-23,2026-05-23,479318.35,425653.19,4.72,36,WI,purchase,A,10+ years,150k+,current,0,Rocket Servicing,2026-06-12,2026-08-18,complete,servicing_core
L-101002,B-501002,mortgage,2018-09-11,2038-09-11,163521.68,146369.12,7.27,240,MN,cash_out_refinance,B,3-5 years,30k-50k,current,0,Rocket Servicing,2026-07-22,2026-08-02,verified,origination
L-101003,B-501003,mortgage,2019-05-05,2039-05-05,316113.79,120939.53,4.70,240,NC,purchase,A,5-10 years,100k-150k,current,0,LoanCare,2026-07-08,2026-08-17,verified,origination
L-101004,B-501004,auto,2024-09-27,2031-09-27,84026.10,21192.52,5.34,84,LA,cash_out_refinance,E,3-5 years,50k-75k,current,0,Freedom Mortgage,2026-08-23,2026-08-13,verified,servicing_core
L-101005,B-501005,mortgage,2022-02-02,2042-02-02,298704.36,193846.13,5.74,240,MA,refinance,B,< 1 year,<30k,current,0,First National,2026-06-21,2026-08-24,complete,legacy_crm
L-101006,B-501006,mortgage,2020-11-16,2050-11-16,231886.18,208231.65,5.18,360,VA,refinance,A,1-3 years,150k+,current,0,Chase Home Lending,2026-08-03,2026-08-21,verified,servicing_core
L-101007,B-501007,commercial,2020-05-11,2027-05-11,322115.84,156110.93,5.53,84,OK,cash_out_refinance,E,10+ years,50k-75k,current,0,LoanCare,2026-06-26,2026-08-05,complete,portal_upload
L-101008,B-501008,personal,2021-08-27,2026-08-27,592181.44,281102.68,5.09,60,GA,refinance,B,< 1 year,30k-50k,current,0,Pennymac,2026-06-08,2026-08-05,complete,origination
L-101009,B-501009,mortgage,2021-02-12,2041-02-12,199639.17,132587.35,5.08,240,TN,refinance,B,10+ years,30k-50k,delinquent,90,Chase Home Lending,2026-07-03,2026-08-11,complete,portal_upload
L-101010,B-501010,personal,2021-06-25,2028-06-25,-98536.94,0.00,8.02,84,MD,purchase,B,1-3 years,<30k,closed,0,LoanCare,2026-07-09,2026-08-03,complete,legacy_crm
L-101011,B-501011,auto,2018-09-05,2023-09-05,308663.96,196608.44,6.26,60,NJ,refinance,B,10+ years,75k-100k,current,0,Wells Fargo Servicing,2026-07-11,2026-08-01,complete,portal_upload
L-101012,B-501012,mortgage,2022-07-06,2037-07-06,115206.82,68138.39,4.28,180,NC,home_improvement,E,3-5 years,75k-100k,current,0,Freedom Mortgage,2026-07-05,2026-08-02,complete,origination
L-101013,B-501013,commercial,2019-11-25,2022-11-25,419485.99,371156.11,8.61,36,SC,purchase,A,3-5 years,100k-150k,current,0,Pennymac,2026-06-17,2026-08-06,complete,portal_upload
L-101014,B-501014,mortgage,2024-11-11,2039-11-11,238576.89,103179.75,6.29,180,FL,refinance,C,5-10 years,50k-75k,current,0,Freedom Mortgage,2026-06-10,2026-08-20,verified,portal_upload
L-101015,B-501015,mortgage,2022-11-08,2042-11-08,599862.09,355626.90,6.98,240,MN,cash_out_refinance,B,< 1 year,100k-150k,current,0,Pennymac,2026-07-15,2026-08-20,complete,portal_upload
L-101016,B-501016,mortgage,2018-01-05,2033-01-05,196120.60,42216.00,8.38,180,SC,cash_out_refinance,A,5-10 years,30k-50k,current,0,Rocket Servicing,2026-08-14,2026-08-12,complete,portal_upload
L-101017,B-501017,student,2018-08-09,2023-08-09,388740.03,267534.79,3.91,60,TN,debt_consolidation,D,5-10 years,100k-150k,current,0,Mr. Cooper,2026-07-03,2026-08-19,complete,servicing_core
